E	V
493	80.23714210804343
494	80.25974497485545
495	80.28227472255118
496	80.30473173636668
497	80.32711639873455
498	80.34942908930987
499	80.37167018499588
500	80.39384005996943
501	80.41593908570604
502	80.43796763100481
503	80.45992606201291
504	80.48181474224997
505	80.50363403263195
506	80.52538429149507
507	80.54706587461914
508	80.5686791352509
509	80.59022442412693
510	80.61170208949643
511	80.63311247714363
512	80.65445593041005
513	80.6757327902165
514	80.69694339508473
515	80.71808808115911
516	80.7391671822277
517	80.76018102974344
518	80.78112995284488
519	80.8020142783768
520	80.82283433091058
521	80.84359043276436
522	80.86428290402284
523	80.88491206255725
524	80.9054782240446
525	80.92598170198708
526	80.94642280773122
527	80.96680185048663
528	80.98711913734476
529	81.00737497329746
530	81.02756966125511
531	81.04770350206485
532	81.06777679452843
533	81.08778983541993
534	81.1077429195033
535	81.12763633954972
536	81.14747038635478
537	81.16724534875537
538	81.1869615136466
539	81.20661916599839
540	81.22621858887193
541	81.245760063436
542	81.265243868983
543	81.28467028294507
544	81.30403958090969
545	81.32335203663541
546	81.34260792206739
547	81.36180750735251
548	81.38095106085471
549	81.40003884916989
550	81.41907113714073
551	81.43804818787153
552	81.45697026274253
553	81.4758376214245
554	81.49465052189288
555	81.51340922044191
556	81.53211397169862
557	81.55076502863663
558	81.56936264258981
559	81.58790706326583
560	81.60639853875965
561	81.62483731556668
562	81.64322363859597
563	81.66155775118325
564	81.67983989510378
565	81.6980703105851
566	81.71624923631964
567	81.73437690947729
568	81.75245356571773
569	81.77047943920265
570	81.78845476260798
571	81.80637976713582
572	81.82425468252639
573	81.84207973706977
574	81.8598551576176
575	81.87758116959463
576	81.89525799701012
577	81.91288586246927
578	81.93046498718425
579	81.94799559098554
580	81.96547789233274
581	81.98291210832556
582	82.00029845471465
583	82.01763714591213
584	82.03492839500237
585	82.05217241375229
586	82.0693694126219
587	82.08651960077445
588	82.10362318608671
589	82.12068037515898
590	82.13769137332517
591	82.1546563846626
592	82.17157561200189
593	82.1884492569366
594	82.20527751983282
595	82.22206059983887
596	82.23879869489454
597	82.2554920017405
598	82.27214071592763
599	82.28874503182608
600	82.30530514263448
601	82.32182124038883
602	82.33829351597146
603	82.35472215911989
604	82.37110735843561
605	82.38744930139262
606	82.40374817434613
607	82.42000416254115
608	82.43621745012065
609	82.45238822013425
610	82.46851665454624
611	82.48460293424392
612	82.5006472390457
613	82.51664974770911
614	82.53261063793882
615	82.54853008639452
616	82.5644082686988
617	82.58024535944489
618	82.59604153220432
619	82.61179695953454
620	82.6275118129866
621	82.64318626311243
622	82.6588204794724
623	82.67441463064267
624	82.6899688842224
625	82.705483406841
626	82.72095836416536
627	82.73639392090678
628	82.75179024082813
629	82.7671474867508
630	82.78246582056155
631	82.79774540321934
632	82.81298639476222
633	82.82818895431392
634	82.84335324009056
635	82.85847940940728
636	82.87356761868476
637	82.88861802345568
638	82.90363077837118
639	82.91860603720723
640	82.9335439528709
641	82.94844467740671
642	82.96330836200276
643	82.9781351569969
644	82.9929252118828
645	83.0076786753161
646	83.02239569512022
647	83.03707641829254
648	83.05172099101003
649	83.06632955863525
650	83.08090226572214
651	83.0954392560217
652	83.10994067248764
653	83.12440665728214
654	83.13883735178129
655	83.1532328965808
656	83.16759343150137
657	83.18191909559417
658	83.19621002714622
659	83.21046636368582
660	83.22468824198779
661	83.23887579807878
662	83.2530291672424
663	83.2671484840245
664	83.28123388223831
665	83.29528549496938
666	83.3093034545808
667	83.3232878927181
668	83.33723894031425
669	83.35115672759456
670	83.36504138408155
671	83.37889303859984
672	83.39271181928088
673	83.40649785356776
674	83.42025126821986
675	83.43397218931764
676	83.44766074226715
677	83.46131705180468
678	83.4749412420014
679	83.48853343626776
680	83.50209375735805
681	83.51562232737483
682	83.52911926777335
683	83.54258469936592
684	83.55601874232626
685	83.5694215161938
686	83.58279313987792
687	83.59613373166229
688	83.6094434092089
689	83.62272228956238
690	83.63597048915409
691	83.64918812380616
692	83.6623753087356
693	83.67553215855838
