E	V
893	110.68882479249429
894	110.68395806783745
895	110.67909818113318
896	110.6742451163766
897	110.66939885761454
898	110.66455938894549
899	110.65972669451924
900	110.65490075853683
901	110.65008156525022
902	110.64526909896212
903	110.6404633440258
904	110.63566428484488
905	110.63087190587305
906	110.62608619161406
907	110.62130712662129
908	110.6165346954977
909	110.61176888289557
910	110.60700967351634
911	110.60225705211036
912	110.59751100347671
913	110.59277151246306
914	110.58803856396538
915	110.58331214292784
916	110.57859223434254
917	110.57387882324933
918	110.56917189473573
919	110.56447143393652
920	110.55977742603378
921	110.55508985625654
922	110.55040870988071
923	110.54573397222875
924	110.54106562866964
925	110.5364036646186
926	110.53174806553693
927	110.5270988169318
928	110.52245590435612
929	110.51781931340834
930	110.51318902973223
931	110.50856503901677
932	110.5039473269959
933	110.49933587944835
934	110.49473068219757
935	110.49013172111135
936	110.48553898210187
937	110.48095245112538
938	110.47637211418201
939	110.47179795731574
940	110.46722996661407
941	110.46266812820795
942	110.45811242827156
943	110.45356285302219
944	110.44901938871995
945	110.44448202166778
946	110.43995073821112
947	110.43542552473791
948	110.43090636767818
949	110.42639325350413
950	110.42188616872988
951	110.4173850999112
952	110.41289003364557
953	110.40840095657173
954	110.40391785536981
955	110.39944071676095
956	110.39496952750726
957	110.3905042744116
958	110.3860449443175
959	110.3815915241089
960	110.37714400071
961	110.37270236108526
962	110.36826659223904
963	110.36383668121553
964	110.35941261509865
965	110.3549943810118
966	110.35058196611779
967	110.34617535761859
968	110.34177454275533
969	110.33737950880798
970	110.33299024309532
971	110.32860673297472
972	110.32422896584202
973	110.31985692913142
974	110.31549061031524
975	110.31112999690387
976	110.30677507644559
977	110.30242583652634
978	110.29808226476973
979	110.29374434883681
980	110.28941207642589
981	110.28508543527248
982	110.28076441314907
983	110.27644899786507
984	110.27213917726662
985	110.26783493923642
986	110.26353627169368
987	110.25924316259389
988	110.25495559992875
989	110.25067357172595
990	110.24639706604913
991	110.24212607099773
992	110.23786057470672
993	110.23360056534669
994	110.2293460311235
995	110.22509696027826
996	110.22085334108725
997	110.21661516186161
998	110.21238241094738
999	110.20815507672526
1000	110.20393314761057
